,frame,tracker_id,x,y,label,type
487,17,,1168.630615234375,141.0980682373047,"50,44.3",field
488,17,,1410.5390625,150.91079711914062,"55,44.3",field
489,17,,1656.4703369140625,156.9633331298828,"60,44.3",field
490,17,,1903.5604248046875,165.43359375,"65,44.3",field
491,17,,1885.4259033203125,37.98994445800781,"65,53.3",field
492,17,,1654.9136962890625,35.022491455078125,"60,53.3",field
493,17,,1421.5330810546875,28.02437973022461,"55,53.3",field
494,17,,1193.6004638671875,23.10186195373535,"50,53.3",field
495,17,,967.0525512695312,15.298199653625488,"45,53.3",field
496,17,,1394.606689453125,359.7399597167969,"55,33.3",field
497,17,,1661.5870361328125,371.0085754394531,"60,33.3",field
498,17,,1068.6634521484375,644.7684326171875,"50,20",field
499,17,,1005.7525024414062,972.534423828125,"50,9",field
500,17,,1336.005126953125,997.3154296875,"55,9",field
501,17,,1675.9066162109375,1000.7022705078125,"60,9",field
502,17,,1667.6580810546875,662.120849609375,"60,20",field
503,17,,1367.634033203125,653.0811767578125,"55,20",field
504,18,,219.68589782714844,113.43482971191406,"30,44.3",field
505,18,,85.83146667480469,317.7757873535156,"30,33.3",field
506,18,,453.8722229003906,125.20718383789062,"35,44.3",field
507,18,,344.9609069824219,326.92327880859375,"35,33.3",field
508,18,,193.75587463378906,609.736328125,"35,20",field
509,18,,41.53969192504883,898.1478881835938,"35,9",field
510,18,,692.0549926757812,126.55762481689453,"40,44.3",field
511,18,,603.8515014648438,334.5440368652344,"40,33.3",field
512,18,,347.6889953613281,948.4646606445312,"40,9",field
513,18,,863.7833251953125,342.5191955566406,"45,33.3",field
514,18,,929.9549560546875,135.83677673339844,"45,44.3",field
515,18,,1168.6280517578125,142.1844482421875,"50,44.3",field
516,18,,1410.864501953125,151.01939392089844,"55,44.3",field
517,18,,1656.8431396484375,157.66668701171875,"60,44.3",field
518,18,,1903.9632568359375,166.3490753173828,"65,44.3",field
519,18,,1885.9788818359375,38.94122314453125,"65,53.3",field
520,18,,1655.239501953125,35.65351104736328,"60,53.3",field
521,18,,1421.9200439453125,28.52989387512207,"55,53.3",field
522,18,,1194.09423828125,23.817340850830078,"50,53.3",field
523,18,,967.3558959960938,16.169418334960938,"45,53.3",field
524,18,,1394.6072998046875,360.68505859375,"55,33.3",field
525,18,,1661.6177978515625,371.7445068359375,"60,33.3",field
526,18,,1068.61181640625,645.5867919921875,"50,20",field
527,18,,1005.794921875,972.7569580078125,"50,9",field
528,18,,1336.0447998046875,997.627685546875,"55,9",field
529,18,,1675.900390625,1001.4535522460938,"60,9",field
530,18,,1667.6514892578125,662.8523559570312,"60,20",field
531,18,,1367.5833740234375,653.8636474609375,"55,20",field
532,19,,219.0574188232422,114.05891418457031,"30,44.3",field
533,19,,85.77420043945312,317.7947692871094,"30,33.3",field
534,19,,453.23193359375,125.73919677734375,"35,44.3",field
535,19,,344.9521484375,326.9230041503906,"35,33.3",field
536,19,,193.3363037109375,609.875,"35,20",field
537,19,,40.79877853393555,898.6930541992188,"35,9",field
538,19,,691.6026611328125,126.80541229248047,"40,44.3",field
539,19,,603.41552734375,334.7261962890625,"40,33.3",field
540,19,,346.9266662597656,949.2136840820312,"40,9",field
541,19,,863.42236328125,342.5105285644531,"45,33.3",field
542,19,,929.5736694335938,136.2435760498047,"45,44.3",field
543,19,,1168.64111328125,141.35960388183594,"50,44.3",field
544,19,,1410.49560546875,150.75965881347656,"55,44.3",field
545,19,,1656.48681640625,157.5617218017578,"60,44.3",field
546,19,,1903.4183349609375,166.41261291503906,"65,44.3",field
547,19,,1885.2127685546875,38.937232971191406,"65,53.3",field
548,19,,1654.852783203125,35.82952117919922,"60,53.3",field
549,19,,1421.5753173828125,28.78977394104004,"55,53.3",field
550,19,,1193.702392578125,23.872591018676758,"50,53.3",field
551,19,,967.0469970703125,16.197017669677734,"45,53.3",field
552,19,,1394.1417236328125,360.6982421875,"55,33.3",field
553,19,,1661.29345703125,371.74676513671875,"60,33.3",field
554,19,,1068.0531005859375,645.5942993164062,"50,20",field
555,19,,1005.2941284179688,972.9448852539062,"50,9",field
556,19,,1335.2803955078125,998.4036254882812,"55,9",field
557,19,,1675.3526611328125,1001.6885986328125,"60,9",field
558,19,,1667.328857421875,663.01416015625,"60,20",field
559,19,,1367.228515625,653.8341064453125,"55,20",field
560,20,,218.64120483398438,114.50141143798828,"30,44.3",field
561,20,,85.05450439453125,318.5637512207031,"30,33.3",field
562,20,,453.2358703613281,125.7386245727539,"35,44.3",field
563,20,,344.4700927734375,327.45367431640625,"35,33.3",field
564,20,,192.6922607421875,610.4176635742188,"35,20",field
565,20,,40.7977180480957,899.103515625,"35,9",field
566,20,,691.423583984375,127.343994140625,"40,44.3",field
567,20,,602.9207763671875,335.37847900390625,"40,33.3",field
568,20,,346.5893249511719,949.495849609375,"40,9",field
569,20,,863.1296997070312,343.1418762207031,"45,33.3",field
570,20,,929.4497680664062,135.84854125976562,"45,44.3",field
571,20,,1168.09521484375,142.8355255126953,"50,44.3",field
572,20,,1410.16015625,151.7440643310547,"55,44.3",field
573,20,,1656.1317138671875,158.6245574951172,"60,44.3",field
574,20,,1903.3499755859375,167.64820861816406,"65,44.3",field
575,20,,1885.2060546875,39.676918029785156,"65,53.3",field
576,20,,1654.717529296875,36.47058868408203,"60,53.3",field
577,20,,1421.15087890625,29.215576171875,"55,53.3",field
578,20,,1193.370361328125,24.499595642089844,"50,53.3",field
579,20,,966.703125,16.583026885986328,"45,53.3",field
580,20,,1394.0372314453125,361.4000244140625,"55,33.3",field
581,20,,1661.0042724609375,372.17681884765625,"60,33.3",field
582,20,,1067.80712890625,646.3889770507812,"50,20",field
583,20,,1004.8359985351562,973.2799072265625,"50,9",field
584,20,,1334.855224609375,998.768310546875,"55,9",field
585,20,,1675.105224609375,1002.4512329101562,"60,9",field
586,20,,1666.9619140625,663.4524536132812,"60,20",field
587,20,,1366.7685546875,654.3681030273438,"55,20",field
588,21,,218.20925903320312,114.59056091308594,"30,44.3",field
589,21,,84.66497802734375,318.5724792480469,"30,33.3",field
590,21,,452.4923095703125,126.28364562988281,"35,44.3",field
591,21,,343.770751953125,327.7095642089844,"35,33.3",field
592,21,,192.60316467285156,610.4431762695312,"35,20",field
593,21,,40.055564880371094,899.4467163085938,"35,9",field
594,21,,690.7489013671875,127.46780395507812,"40,44.3",field
595,21,,602.64501953125,335.4019775390625,"40,33.3",field
596,21,,346.1822814941406,949.9026489257812,"40,9",field
597,21,,862.6734008789062,343.3306579589844,"45,33.3",field
598,21,,928.6185913085938,136.73912048339844,"45,44.3",field
599,21,,1167.6474609375,142.24256896972656,"50,44.3",field
600,21,,1409.40234375,151.8426971435547,"55,44.3",field
601,21,,1655.353759765625,158.45343017578125,"60,44.3",field
602,21,,1902.5355224609375,167.52410888671875,"65,44.3",field
603,21,,1884.435791015625,39.693363189697266,"65,53.3",field
604,21,,1653.7371826171875,36.54493713378906,"60,53.3",field
605,21,,1420.3980712890625,29.540924072265625,"55,53.3",field
606,21,,1192.572509765625,24.657791137695312,"50,53.3",field
607,21,,965.9512939453125,16.918365478515625,"45,53.3",field
608,21,,1393.2745361328125,361.4676818847656,"55,33.3",field
609,21,,1660.2386474609375,372.37713623046875,"60,33.3",field
610,21,,1067.2760009765625,646.3855590820312,"50,20",field
611,21,,1004.56591796875,973.6287231445312,"50,9",field
612,21,,1334.5147705078125,999.149658203125,"55,9",field
613,21,,1674.3892822265625,1002.1992797851562,"60,9",field
614,21,,1666.2115478515625,663.4683837890625,"60,20",field
615,21,,1366.2989501953125,654.61767578125,"55,20",field
616,22,,218.26742553710938,114.71708679199219,"30,44.3",field
617,22,,84.63861083984375,318.6189880371094,"30,33.3",field
618,22,,452.5038757324219,126.2603988647461,"35,44.3",field
619,22,,343.7827453613281,327.73333740234375,"35,33.3",field
620,22,,192.6637725830078,610.6344604492188,"35,20",field
621,22,,40.05558395385742,899.4320678710938,"35,9",field
622,22,,690.6461791992188,127.84813690185547,"40,44.3",field
623,22,,602.5433349609375,335.70098876953125,"40,33.3",field
624,22,,346.2952880859375,949.7506103515625,"40,9",field
625,22,,862.6693725585938,343.3376770019531,"45,33.3",field
626,22,,928.6187744140625,136.77078247070312,"45,44.3",field
627,22,,1167.633544921875,142.60488891601562,"50,44.3",field
628,22,,1409.4068603515625,152.64303588867188,"55,44.3",field
629,22,,1655.339111328125,158.6007080078125,"60,44.3",field
630,22,,1902.538818359375,167.53839111328125,"65,44.3",field
631,22,,1884.4456787109375,39.68433380126953,"65,53.3",field
632,22,,1653.7486572265625,36.55552291870117,"60,53.3",field
633,22,,1420.503173828125,29.618955612182617,"55,53.3",field
634,22,,1192.558349609375,24.981597900390625,"50,53.3",field
635,22,,966.0028076171875,16.955184936523438,"45,53.3",field
636,22,,1393.33740234375,361.5786437988281,"55,33.3",field
637,22,,1660.2373046875,372.373046875,"60,33.3",field
638,22,,1067.30615234375,646.3994140625,"50,20",field
639,22,,1004.6521606445312,973.5988159179688,"50,9",field
640,22,,1334.7860107421875,998.8590087890625,"55,9",field
641,22,,1674.8157958984375,1002.4053344726562,"60,9",field
642,22,,1666.4678955078125,663.73193359375,"60,20",field
643,22,,1366.42529296875,654.7172241210938,"55,20",field
644,23,,218.61537170410156,114.38324737548828,"30,44.3",field
645,23,,85.00798797607422,318.619140625,"30,33.3",field
646,23,,453.1900329589844,125.65306854248047,"35,44.3",field
647,23,,344.2414245605469,327.6829528808594,"35,33.3",field
648,23,,192.97518920898438,610.417724609375,"35,20",field
649,23,,40.88580322265625,898.6647338867188,"35,9",field
650,23,,691.2965698242188,127.14777374267578,"40,44.3",field
651,23,,603.2526245117188,335.3930358886719,"40,33.3",field
652,23,,346.98876953125,949.5022583007812,"40,9",field
653,23,,863.1844482421875,343.3359375,"45,33.3",field
654,23,,929.2971801757812,136.43212890625,"45,44.3",field
655,23,,1168.1343994140625,142.2589111328125,"50,44.3",field
656,23,,1409.904541015625,152.26914978027344,"55,44.3",field
657,23,,1656.09033203125,157.8841094970703,"60,44.3",field
658,23,,1903.080322265625,166.9830322265625,"65,44.3",field
659,23,,1884.8697509765625,39.66977310180664,"65,53.3",field
660,23,,1654.472412109375,36.62147521972656,"60,53.3",field
661,23,,1420.9925537109375,29.61278533935547,"55,53.3",field
662,23,,1193.1156005859375,24.510473251342773,"50,53.3",field
663,23,,966.3351440429688,16.983322143554688,"45,53.3",field
664,23,,1393.9150390625,361.4686279296875,"55,33.3",field
665,23,,1660.880615234375,372.396240234375,"60,33.3",field
666,23,,1068.028564453125,646.3935546875,"50,20",field
667,23,,1005.4066772460938,972.97607421875,"50,9",field
668,23,,1335.540771484375,998.5658569335938,"55,9",field
669,23,,1675.1923828125,1002.1068725585938,"60,9",field
670,23,,1667.2353515625,663.7415161132812,"60,20",field
671,23,,1367.1036376953125,654.6436767578125,"55,20",field
672,24,,218.95657348632812,114.40483093261719,"30,44.3",field
673,24,,85.6255874633789,318.1990051269531,"30,33.3",field
674,24,,453.28546142578125,126.09393310546875,"35,44.3",field
675,24,,344.5752258300781,327.3550720214844,"35,33.3",field
676,24,,193.27122497558594,610.2074584960938,"35,20",field
677,24,,41.05662536621094,898.599853515625,"35,9",field
678,24,,691.5830688476562,127.2618408203125,"40,44.3",field
679,24,,603.616455078125,335.0279846191406,"40,33.3",field
680,24,,347.0278015136719,949.7847290039062,"40,9",field
681,24,,863.5386352539062,343.2184753417969,"45,33.3",field
682,24,,929.4332885742188,136.74412536621094,"45,44.3",field
683,24,,1168.6177978515625,142.1646270751953,"50,44.3",field
684,24,,1410.1781005859375,153.34347534179688,"55,44.3",field
685,24,,1656.3199462890625,157.82394409179688,"60,44.3",field
686,24,,1903.5001220703125,166.7587432861328,"65,44.3",field
687,24,,1885.2086181640625,39.61080551147461,"65,53.3",field
688,24,,1654.84912109375,36.63880157470703,"60,53.3",field
689,24,,1421.642822265625,29.31422996520996,"55,53.3",field
690,24,,1193.5411376953125,24.49184799194336,"50,53.3",field
691,24,,967.0824584960938,16.545488357543945,"45,53.3",field
692,24,,1394.118408203125,361.4022521972656,"55,33.3",field
693,24,,1661.3070068359375,372.3607482910156,"60,33.3",field
694,24,,1068.1212158203125,646.1741943359375,"50,20",field
695,24,,1005.4118041992188,973.1409912109375,"50,9",field
696,24,,1335.544677734375,998.475341796875,"55,9",field
697,24,,1675.444091796875,1001.8737182617188,"60,9",field
698,24,,1667.2803955078125,663.5208129882812,"60,20",field
699,24,,1367.2344970703125,654.4913330078125,"55,20",field
700,25,,218.908203125,114.48927307128906,"30,44.3",field
701,25,,85.58103942871094,318.1018981933594,"30,33.3",field
702,25,,453.2543029785156,126.1137924194336,"35,44.3",field
703,25,,344.6890869140625,327.3193054199219,"35,33.3",field
704,25,,193.33544921875,610.131103515625,"35,20",field
705,25,,41.0637321472168,898.6156616210938,"35,9",field
706,25,,691.6837158203125,127.2548599243164,"40,44.3",field
707,25,,603.6958618164062,334.8318176269531,"40,33.3",field
708,25,,347.2628479003906,949.2794189453125,"40,9",field
709,25,,863.689208984375,342.9953918457031,"45,33.3",field
710,25,,929.5559692382812,136.60472106933594,"45,44.3",field
711,25,,1168.6446533203125,141.94992065429688,"50,44.3",field
712,25,,1410.5245361328125,151.7574462890625,"55,44.3",field
713,25,,1656.4075927734375,159.45436096191406,"60,44.3",field
714,25,,1903.474365234375,166.33863830566406,"65,44.3",field
715,25,,1885.533447265625,39.359554290771484,"65,53.3",field
716,25,,1654.85791015625,36.310420989990234,"60,53.3",field
717,25,,1421.630615234375,29.301729202270508,"55,53.3",field
718,25,,1193.618896484375,24.391399383544922,"50,53.3",field
719,25,,967.1298828125,16.511829376220703,"45,53.3",field
720,25,,1394.4093017578125,361.0473937988281,"55,33.3",field
721,25,,1661.3714599609375,372.0599060058594,"60,33.3",field
722,25,,1068.325927734375,645.9591674804688,"50,20",field
723,25,,1005.4039306640625,973.1624755859375,"50,9",field
724,25,,1335.6224365234375,998.1480712890625,"55,9",field
725,25,,1675.68017578125,1001.6560668945312,"60,9",field
726,25,,1667.4393310546875,663.1981811523438,"60,20",field
727,25,,1367.22802734375,654.3738403320312,"55,20",field
728,25,,1126,352,"50,33.3",field
729,26,,219.11309814453125,114.39655303955078,"30,44.3",field
730,26,,85.94660186767578,317.7138977050781,"30,33.3",field
731,26,,453.3597412109375,125.98726654052734,"35,44.3",field
732,26,,345.0077209472656,326.9545593261719,"35,33.3",field
733,26,,193.6547088623047,609.7924194335938,"35,20",field
734,26,,41.41934585571289,898.1826171875,"35,9",field
735,26,,691.7978515625,127.09846496582031,"40,44.3",field
736,26,,603.9317016601562,334.6528015136719,"40,33.3",field
737,26,,347.4617004394531,948.9661254882812,"40,9",field
738,26,,863.7085571289062,342.90057373046875,"45,33.3",field
739,26,,929.866943359375,136.4005126953125,"45,44.3",field
740,26,,1168.679931640625,142.1136474609375,"50,44.3",field
741,26,,1410.5889892578125,151.82664489746094,"55,44.3",field
742,26,,1656.5562744140625,158.6786651611328,"60,44.3",field
743,26,,1903.5184326171875,165.79100036621094,"65,44.3",field
744,26,,1885.817626953125,39.27024459838867,"65,53.3",field
745,26,,1654.8841552734375,36.30632781982422,"60,53.3",field
746,26,,1421.676513671875,29.130592346191406,"55,53.3",field
747,26,,1193.8609619140625,24.184431076049805,"50,53.3",field
748,26,,967.2279052734375,16.47300148010254,"45,53.3",field
749,26,,1394.5533447265625,360.916259765625,"55,33.3",field
750,26,,1661.468505859375,371.9486083984375,"60,33.3",field
751,26,,1068.5208740234375,645.6680908203125,"50,20",field
752,26,,1005.4863891601562,973.0023193359375,"50,9",field
753,26,,1335.8662109375,997.943603515625,"55,9",field
754,26,,1675.795166015625,1001.4382934570312,"60,9",field
755,26,,1667.79150390625,663.1653442382812,"60,20",field
756,26,,1367.1612548828125,654.2092895507812,"55,20",field
757,26,,1126.2030029296875,351.78448486328125,"50,33.3",field
758,27,,219.21697998046875,114.24453735351562,"30,44.3",field
759,27,,85.95259094238281,317.7085876464844,"30,33.3",field
760,27,,453.361328125,126.03614807128906,"35,44.3",field
761,27,,345.019775390625,326.9376220703125,"35,33.3",field
762,27,,193.6612548828125,609.7852783203125,"35,20",field
763,27,,41.43380355834961,898.1369018554688,"35,9",field
764,27,,691.8130493164062,127.06909942626953,"40,44.3",field
765,27,,603.9390258789062,334.64849853515625,"40,33.3",field
766,27,,347.4651794433594,948.95751953125,"40,9",field
767,27,,863.7673950195312,342.6900634765625,"45,33.3",field
768,27,,929.8861083984375,136.2539825439453,"45,44.3",field
769,27,,1168.6978759765625,142.02154541015625,"50,44.3",field
770,27,,1410.594482421875,151.74517822265625,"55,44.3",field
771,27,,1656.556640625,158.62872314453125,"60,44.3",field
772,27,,1903.6405029296875,165.91395568847656,"65,44.3",field
773,27,,1885.737548828125,39.19819641113281,"65,53.3",field
774,27,,1654.9071044921875,35.971221923828125,"60,53.3",field
775,27,,1421.6990966796875,28.91118621826172,"55,53.3",field
776,27,,1193.8892822265625,23.96683120727539,"50,53.3",field
777,27,,967.2159423828125,16.470657348632812,"45,53.3",field
778,27,,1394.5418701171875,360.9137268066406,"55,33.3",field
779,27,,1661.4749755859375,371.8017578125,"60,33.3",field
